UA=UA.0 0.0148514851485
UA=UA.1 0.0445544554455
UA=UA.2 0.029702970297
UA=UA.3 0.0049504950495
UA=UA.4 0.0049504950495
UA=UA.5 0.029702970297
UA=UA.6 0.0841584158416
UA=UA.7 0.0148514851485
UA=UA.8 0.0247524752475
UA=UA.9 0.019801980198
UA=UA.10 0.0049504950495
UA=UA.11 0.0049504950495
UA=UA.12 0.00990099009901
UA=UA.13 0.0049504950495
UA=UA.14 0.0049504950495
UA=UA.15 0.0049504950495
UA=UA.16 0.00990099009901
UA=UA.17 0.019801980198
UA=UA.18 0.0346534653465
UA=UA.19 0.0049504950495
UA=UA.20 0.00990099009901
UA=UA.21 0.0049504950495
UA=UA.22 0.0247524752475
UA=UA.23 0.0049504950495
UA=UA.24 0.0148514851485
UA=UA.25 0.0049504950495
UA=UA.26 0.0148514851485
UA=UA.27 0.0049504950495
UA=UA.28 0.0049504950495
UA=UA.29 0.00990099009901
UA=UA.30 0.00990099009901
UA=UA.31 0.0643564356436
UA=UA.32 0.019801980198
UA=UA.33 0.00990099009901
UA=UA.34 0.00990099009901
UA=UA.35 0.00990099009901
UA=UA.36 0.00990099009901
UA=UA.37 0.0049504950495
UA=UA.38 0.00990099009901
UA=UA.39 0.0049504950495
UA=UA.40 0.0049504950495
UA=UA.41 0.0247524752475
UA=UA.42 0.0049504950495
UA=UA.43 0.00990099009901
UA=UA.44 0.0049504950495
UA=UA.45 0.00990099009901
UA=UA.46 0.00990099009901
UA=UA.47 0.0049504950495
UA=UA.48 0.0049504950495
UA=UA.49 0.00990099009901
UA=UA.50 0.019801980198
UA=UA.51 0.0049504950495
UA=UA.52 0.0049504950495
UA=UA.53 0.0049504950495
UA=UA.54 0.0049504950495
UA=UA.55 0.0049504950495
UA=UA.56 0.0049504950495
UA=UA.57 0.00990099009901
UA=UA.58 0.0049504950495
UA=UA.59 0.0049504950495
UA=UA.60 0.0049504950495
UA=UA.61 0.0049504950495
UA=UA.62 0.0049504950495
UA=UA.63 0.0049504950495
UA=UA.64 0.0049504950495
UA=UA.65 0.0049504950495
UA=UA.66 0.0049504950495
UA=UA.67 0.0049504950495
UA=UA.68 0.0049504950495
UA=UA.69 0.0049504950495
UA=UA.70 0.0049504950495
UA=UA.71 0.0049504950495
UA=UA.72 0.0049504950495
UA=UA.73 0.00990099009901
UA=UA.74 0.0049504950495
UA=UA.75 0.0049504950495
UA=UA.76 0.00990099009901
UA=UA.77 0.0049504950495
UA=UA.78 0.0049504950495
UA=UA.79 0.0049504950495
UA=UA.80 0.0049504950495
UA=UA.81 0.0049504950495
UA=UA.82 0.00990099009901
UA=UA.83 0.0049504950495
UA=UA.84 0.0049504950495
UA=UA.85 0.0049504950495
UA=UA.86 0.0049504950495
UA=UA.87 0.0049504950495
UA=UA.88 0.00990099009901
UA=UA.89 0.0049504950495
UA=UA.90 0.0049504950495
UA=UA.91 0.0049504950495
UA=UA.92 0.0049504950495
UA=UA.93 0.0049504950495
UA=UA.94 0.0049504950495
UA=UA.95 0.0049504950495
UA=UA.96 0.0049504950495
UA=UA.97 0.0049504950495
UA=UA.98 0.0049504950495
