GU=GC.0 0.00961538461538
GU=GC.1 0.0384615384615
GU=GC.2 0.0288461538462
GU=GC.3 0.0384615384615
GU=GC.4 0.00961538461538
GU=GC.5 0.0192307692308
GU=GC.6 0.0288461538462
GU=GC.7 0.0384615384615
GU=GC.8 0.00961538461538
GU=GC.9 0.0288461538462
GU=GC.10 0.00961538461538
GU=GC.11 0.0673076923077
GU=GC.12 0.0576923076923
GU=GC.13 0.00961538461538
GU=GC.14 0.0769230769231
GU=GC.15 0.0192307692308
GU=GC.16 0.00961538461538
GU=GC.17 0.0576923076923
GU=GC.18 0.00961538461538
GU=GC.19 0.00961538461538
GU=GC.20 0.00961538461538
GU=GC.21 0.00961538461538
GU=GC.22 0.00961538461538
GU=GC.23 0.0384615384615
GU=GC.24 0.00961538461538
GU=GC.25 0.00961538461538
GU=GC.26 0.00961538461538
GU=GC.27 0.00961538461538
GU=GC.28 0.00961538461538
GU=GC.29 0.00961538461538
GU=GC.30 0.00961538461538
GU=GC.31 0.00961538461538
GU=GC.32 0.00961538461538
GU=GC.33 0.00961538461538
GU=GC.34 0.00961538461538
GU=GC.35 0.0384615384615
GU=GC.36 0.0192307692308
GU=GC.37 0.00961538461538
GU=GC.38 0.00961538461538
GU=GC.39 0.00961538461538
GU=GC.40 0.0192307692308
GU=GC.41 0.00961538461538
GU=GC.42 0.00961538461538
GU=GC.43 0.00961538461538
GU=GC.44 0.00961538461538
GU=GC.45 0.00961538461538
GU=GC.46 0.00961538461538
GU=GC.47 0.00961538461538
GU=GC.48 0.00961538461538
GU=GC.49 0.00961538461538
GU=GC.50 0.00961538461538
GU=GC.51 0.00961538461538
GU=GC.52 0.00961538461538
GU=GC.53 0.00961538461538
GU=GC.54 0.00961538461538
GU=GC.55 0.00961538461538
